eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
1000.0,744.6554728600001,832,0.039572738,0.40058595,1.1940662,-0.03833578,79.765,0.47413796186447144,151,309248,372.28512299400063,309248
1000.0,751.3018259500002,827,0.02155241,0.26831055,1.1633685,-0.034044743,73.47411,0.7401534914970398,152,311296,374.7620493120012,311296
1000.0,754.5172911899999,821,0.035129245,0.38115233,1.1458999,-0.039218448,75.012596,0.6049630641937256,153,313344,377.25706483700014,313344
1000.0,757.4416848200001,836,0.028411424,0.33188477,1.1102614,-0.038661975,69.43577,0.6938481330871582,154,315392,379.7070009070012,315392
1000.0,760.1017438600002,839,0.03110283,0.35263672,1.0922036,-0.035716407,72.86218,0.6643162965774536,155,317440,382.1476211900008,317440
1000.0,764.6509996,832,0.038710505,0.39609376,1.0640371,-0.03407782,75.61537,0.6007703542709351,156,319488,384.6072363270014,319488
1000.0,767.8541799999999,836,0.045654483,0.4303711,1.0149237,-0.043646026,72.34936,0.44417262077331543,157,321536,387.0567679070009,321536
1000.0,776.4235861299999,832,0.03818397,0.3977539,1.0009457,-0.036429875,76.1658,0.5461442172527313,158,323584,389.51712914699965,323584
1000.0,785.5220531900002,830,0.03708668,0.3890625,0.9807536,-0.036699817,82.646706,0.6177915036678314,159,325632,391.9840434510006,325632
1000.0,788.5738604800001,835,0.030600708,0.33808595,0.94968593,-0.033625163,73.070595,0.6646516621112823,160,327680,394.43695051100076,327680
1000.0,792.87797345,827,0.027579224,0.32783204,0.93853503,-0.034871083,72.287796,0.6982214450836182,161,329728,396.9132977150002,329728
1000.0,798.3644103299999,828,0.027129378,0.32919922,0.9421298,-0.0378259,71.628685,0.7158406972885132,162,331776,399.38707832600085,331776
1000.0,801.3103684999999,832,0.030555407,0.34555665,0.93473446,-0.03439577,78.77216,0.7079547643661499,163,333824,401.8473139930011,333824
